timestamp,ip,method,url,status,size,threat_severity,prediction,probability_score,threat_type,details,country,city,latitude,longitude
21/May/2026:13:32:38 +0000,10.0.0.4,PUT,/api/v1/status,200,6554,High,Anomaly,0.4845,DDoS Attempt / Flooding,IP requested 108 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:32:48 +0000,10.0.0.4,GET,/images/logo.png,200,21680,High,Anomaly,0.4559,DDoS Attempt / Flooding,IP requested 109 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:32:58 +0000,81.108.20.11,GET,/index.html,404,394,High,Anomaly,0.4595,DDoS Attempt / Flooding,IP requested 98 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:33:08 +0000,122.164.48.9,GET,/api/v1/metrics,200,13484,High,Anomaly,0.4828,DDoS Attempt / Flooding,IP requested 106 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:33:18 +0000,81.108.20.11,PUT,/api/v1/status,404,1149,High,Anomaly,0.5,DDoS Attempt / Flooding,IP requested 99 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:33:28 +0000,192.168.1.15,POST,/images/logo.png,200,16237,High,Anomaly,0.489,DDoS Attempt / Flooding,IP requested 96 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:33:38 +0000,81.108.20.11,GET,/images/logo.png,200,3063,High,Anomaly,0.5219,DDoS Attempt / Flooding,IP requested 100 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:33:48 +0000,10.0.0.4,POST,/images/logo.png,404,789,High,Anomaly,0.4709,DDoS Attempt / Flooding,IP requested 110 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:33:58 +0000,203.0.113.88,POST,/index.html,200,11084,High,Anomaly,0.494,DDoS Attempt / Flooding,IP requested 86 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:34:08 +0000,81.108.20.11,GET,/css/styles.css,200,13903,High,Anomaly,0.4661,DDoS Attempt / Flooding,IP requested 101 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:34:18 +0000,103.22.200.41,POST,/index.html,304,1467,Low,Normal,0.4837,Normal,Normal HTTP request flow.,North Korea,Pyongyang,39.03,125.76
21/May/2026:13:34:28 +0000,122.164.48.9,GET,/products/items,304,119,High,Anomaly,0.48,DDoS Attempt / Flooding,IP requested 107 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:34:38 +0000,122.164.48.9,GET,/api/v1/metrics,200,2833,High,Anomaly,0.4803,DDoS Attempt / Flooding,IP requested 108 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:34:48 +0000,81.108.20.11,GET,/about.html,200,4783,High,Anomaly,0.4558,DDoS Attempt / Flooding,IP requested 102 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:34:58 +0000,190.12.87.54,GET,/static/../../etc/passwd,400,519,High,Anomaly,0.4717,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:13:35:08 +0000,81.108.20.11,GET,/products/items,404,1453,High,Anomaly,0.4573,DDoS Attempt / Flooding,IP requested 103 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:35:18 +0000,122.164.48.9,GET,/css/styles.css,304,938,High,Anomaly,0.4346,DDoS Attempt / Flooding,IP requested 109 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:35:28 +0000,203.0.113.88,PUT,/favicon.ico,404,1397,High,Anomaly,0.4673,DDoS Attempt / Flooding,IP requested 87 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:35:38 +0000,198.51.100.12,GET,/images/logo.png,404,1320,High,Anomaly,0.479,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:13:35:48 +0000,198.51.100.12,POST,/about.html,200,15406,High,Anomaly,0.4529,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:13:35:58 +0000,81.108.20.11,POST,/favicon.ico,304,620,High,Anomaly,0.4453,DDoS Attempt / Flooding,IP requested 104 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:36:08 +0000,91.220.43.12,GET,/static/../../etc/passwd,400,1049,Critical,Anomaly,0.4651,Directory Traversal / LFI,Exploit pattern detected in request query path: /static/../../etc/passwd,Ukraine,Kyiv,50.45,30.52
21/May/2026:13:36:18 +0000,103.22.200.41,GET,/contact.html,200,17883,Low,Normal,0.4715,Normal,Normal HTTP request flow.,North Korea,Pyongyang,39.03,125.76
21/May/2026:13:36:28 +0000,122.164.48.9,PUT,/css/styles.css,200,1984,High,Anomaly,0.4707,DDoS Attempt / Flooding,IP requested 110 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:36:38 +0000,10.0.0.4,POST,/about.html,404,767,High,Anomaly,0.4916,DDoS Attempt / Flooding,IP requested 111 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:36:48 +0000,103.22.200.41,GET,/js/main.js,304,524,Low,Normal,0.478,Normal,Normal HTTP request flow.,North Korea,Pyongyang,39.03,125.76
21/May/2026:13:36:58 +0000,122.164.48.9,POST,/index.html,200,16546,High,Anomaly,0.4985,DDoS Attempt / Flooding,IP requested 111 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:37:08 +0000,203.0.113.88,POST,/favicon.ico,200,6640,High,Anomaly,0.4685,DDoS Attempt / Flooding,IP requested 88 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:37:18 +0000,192.168.1.15,GET,/js/main.js,200,20281,High,Anomaly,0.4713,DDoS Attempt / Flooding,IP requested 97 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:37:28 +0000,190.12.87.54,GET,/phpmyadmin/index.php,404,1411,High,Anomaly,0.4802,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:13:37:38 +0000,81.108.20.11,GET,/css/styles.css,404,1208,High,Anomaly,0.4779,DDoS Attempt / Flooding,IP requested 105 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:37:48 +0000,122.164.48.9,GET,/api/v1/status,304,794,High,Anomaly,0.4823,DDoS Attempt / Flooding,IP requested 112 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:37:58 +0000,10.0.0.4,GET,/about.html,200,16205,High,Anomaly,0.4453,DDoS Attempt / Flooding,IP requested 112 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:38:08 +0000,81.108.20.11,GET,/contact.html,200,14924,High,Anomaly,0.4855,DDoS Attempt / Flooding,IP requested 106 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:38:18 +0000,122.164.48.9,GET,/api/v1/status,200,7913,High,Anomaly,0.4785,DDoS Attempt / Flooding,IP requested 113 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:38:28 +0000,89.248.167.15,GET,"/api/users?id=1%20UNION%20SELECT%20NULL,username,password%20FROM%20users--",500,1198,High,Anomaly,0.5573,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:13:38:38 +0000,122.164.48.9,GET,/index.html,200,590,High,Anomaly,0.4747,DDoS Attempt / Flooding,IP requested 114 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:38:48 +0000,192.168.1.15,POST,/js/main.js,200,13000,High,Anomaly,0.4952,DDoS Attempt / Flooding,IP requested 98 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:38:58 +0000,10.0.0.4,POST,/index.html,404,1265,High,Anomaly,0.4824,DDoS Attempt / Flooding,IP requested 113 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:39:08 +0000,192.168.1.15,GET,/api/v1/metrics,200,1572,High,Anomaly,0.4867,DDoS Attempt / Flooding,IP requested 99 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:39:18 +0000,82.102.23.45,GET,/index.html,200,1859,Low,Normal,0.4587,Normal,Normal HTTP request flow.,Russia,Moscow,55.75,37.61
21/May/2026:13:39:28 +0000,203.0.113.88,GET,/favicon.ico,404,1274,High,Anomaly,0.462,DDoS Attempt / Flooding,IP requested 89 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:39:38 +0000,198.51.100.12,POST,/login?user=admin%27%20OR%201=1--,200,19675,High,Anomaly,0.4757,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:13:39:48 +0000,122.164.48.9,GET,/contact.html,200,15402,High,Anomaly,0.4738,DDoS Attempt / Flooding,IP requested 115 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:39:58 +0000,82.102.23.45,GET,/static/../../etc/passwd,400,167,Critical,Anomaly,0.4755,Directory Traversal / LFI,Exploit pattern detected in request query path: /static/../../etc/passwd,Russia,Moscow,55.75,37.61
21/May/2026:13:40:08 +0000,122.164.48.9,GET,/js/main.js,200,13942,High,Anomaly,0.4818,DDoS Attempt / Flooding,IP requested 116 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:40:18 +0000,82.102.23.45,GET,/about.html,200,4076,Low,Normal,0.4445,Normal,Normal HTTP request flow.,Russia,Moscow,55.75,37.61
21/May/2026:13:40:28 +0000,190.12.87.54,GET,/api/ping?host=127.0.0.1;%20whoami,500,1208,High,Anomaly,0.4928,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:13:40:38 +0000,103.22.200.41,GET,/images/logo.png,200,16100,Low,Normal,0.4803,Normal,Normal HTTP request flow.,North Korea,Pyongyang,39.03,125.76
21/May/2026:13:40:48 +0000,81.108.20.11,GET,/blog/posts,200,15999,High,Anomaly,0.4643,DDoS Attempt / Flooding,IP requested 107 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:40:58 +0000,122.164.48.9,POST,/contact.html,404,650,High,Anomaly,0.4638,DDoS Attempt / Flooding,IP requested 117 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:41:08 +0000,10.0.0.4,POST,/products/items,304,1041,High,Anomaly,0.4642,DDoS Attempt / Flooding,IP requested 114 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:41:18 +0000,122.164.48.9,PUT,/api/v1/status,404,1192,High,Anomaly,0.5077,DDoS Attempt / Flooding,IP requested 118 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:41:28 +0000,122.164.48.9,PUT,/favicon.ico,404,354,High,Anomaly,0.4662,DDoS Attempt / Flooding,IP requested 119 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:41:38 +0000,81.108.20.11,PUT,/products/items,200,5568,High,Anomaly,0.4724,DDoS Attempt / Flooding,IP requested 108 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:41:48 +0000,81.108.20.11,POST,/blog/posts,200,21231,High,Anomaly,0.4743,DDoS Attempt / Flooding,IP requested 109 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:41:58 +0000,203.0.113.88,GET,/js/main.js,304,125,High,Anomaly,0.4501,DDoS Attempt / Flooding,IP requested 90 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:42:08 +0000,192.168.1.15,GET,/images/logo.png,304,445,High,Anomaly,0.484,DDoS Attempt / Flooding,IP requested 100 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:42:18 +0000,81.108.20.11,POST,/contact.html,404,784,High,Anomaly,0.4718,DDoS Attempt / Flooding,IP requested 110 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:42:28 +0000,185.220.101.5,GET,/wp-login.php,404,870,Medium,Anomaly,0.4396,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/wp-login.php' resulting in HTTP 404.,United States,Washington,47.75,-120.74
21/May/2026:13:42:38 +0000,203.0.113.88,GET,/css/styles.css,200,377,High,Anomaly,0.4589,DDoS Attempt / Flooding,IP requested 91 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:42:48 +0000,122.164.48.9,PUT,/index.html,404,1288,High,Anomaly,0.4709,DDoS Attempt / Flooding,IP requested 120 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:42:58 +0000,81.108.20.11,GET,/css/styles.css,200,5294,High,Anomaly,0.4628,DDoS Attempt / Flooding,IP requested 111 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:43:08 +0000,82.102.23.45,GET,/static/../../etc/passwd,400,710,High,Anomaly,0.4749,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:13:43:18 +0000,203.0.113.88,POST,/api/v1/status,404,823,High,Anomaly,0.4838,DDoS Attempt / Flooding,IP requested 92 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:43:28 +0000,122.164.48.9,GET,/favicon.ico,200,15274,High,Anomaly,0.4683,DDoS Attempt / Flooding,IP requested 121 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:43:38 +0000,122.164.48.9,GET,/favicon.ico,200,5048,High,Anomaly,0.4707,DDoS Attempt / Flooding,IP requested 122 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:43:48 +0000,10.0.0.4,POST,/contact.html,200,13827,High,Anomaly,0.4837,DDoS Attempt / Flooding,IP requested 115 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:43:58 +0000,103.22.200.41,GET,"/api/users?id=1%20UNION%20SELECT%20NULL,username,password%20FROM%20users--",500,1002,Critical,Anomaly,0.5701,SQL Injection,"Exploit pattern detected in request query path: /api/users?id=1 UNION SELECT NULL,username,password FROM users--",North Korea,Pyongyang,39.03,125.76
21/May/2026:13:44:08 +0000,81.108.20.11,GET,/favicon.ico,404,993,High,Anomaly,0.4771,DDoS Attempt / Flooding,IP requested 112 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:44:18 +0000,190.12.87.54,GET,/contact.html,200,2092,High,Anomaly,0.4762,DDoS Attempt / Flooding,IP requested 34 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:13:44:28 +0000,203.0.113.88,GET,/favicon.ico,200,1289,High,Anomaly,0.4661,DDoS Attempt / Flooding,IP requested 93 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:44:38 +0000,82.102.23.45,GET,/contact.html,404,1048,High,Anomaly,0.4927,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:13:44:48 +0000,122.164.48.9,GET,/api/v1/status,200,21498,High,Anomaly,0.4803,DDoS Attempt / Flooding,IP requested 123 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:44:58 +0000,190.12.87.54,GET,/wp-login.php,404,371,High,Anomaly,0.4454,DDoS Attempt / Flooding,IP requested 35 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:13:45:08 +0000,203.0.113.88,GET,/index.html,200,8826,High,Anomaly,0.4455,DDoS Attempt / Flooding,IP requested 94 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:45:18 +0000,91.220.43.12,GET,/api/ping?host=127.0.0.1;%20whoami,500,1201,Medium,Anomaly,0.4631,Server Application Error,Server responded with HTTP 500. Could indicate SQL syntax crashes or system failure.,Ukraine,Kyiv,50.45,30.52
21/May/2026:13:45:28 +0000,122.164.48.9,GET,/js/main.js,304,635,High,Anomaly,0.4706,DDoS Attempt / Flooding,IP requested 124 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:45:38 +0000,10.0.0.4,GET,/images/logo.png,200,6453,High,Anomaly,0.4743,DDoS Attempt / Flooding,IP requested 116 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:45:48 +0000,122.164.48.9,POST,/contact.html,200,10361,High,Anomaly,0.4701,DDoS Attempt / Flooding,IP requested 125 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:45:58 +0000,192.168.1.15,PUT,/contact.html,200,17886,High,Anomaly,0.4667,DDoS Attempt / Flooding,IP requested 101 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:46:08 +0000,192.168.1.15,GET,/js/main.js,200,17696,High,Anomaly,0.4706,DDoS Attempt / Flooding,IP requested 102 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:46:18 +0000,203.0.113.88,GET,/contact.html,200,1487,High,Anomaly,0.4882,DDoS Attempt / Flooding,IP requested 95 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:46:28 +0000,203.0.113.88,PUT,/js/main.js,200,6983,High,Anomaly,0.4474,DDoS Attempt / Flooding,IP requested 96 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:46:38 +0000,185.220.101.5,GET,/.env,404,660,Medium,Anomaly,0.4434,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/.env' resulting in HTTP 404.,United States,Washington,47.75,-120.74
21/May/2026:13:46:48 +0000,122.164.48.9,GET,/images/logo.png,304,64,High,Anomaly,0.4724,DDoS Attempt / Flooding,IP requested 126 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:46:58 +0000,81.108.20.11,POST,/blog/posts,200,9308,High,Anomaly,0.4821,DDoS Attempt / Flooding,IP requested 113 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:47:08 +0000,91.220.43.12,GET,/api/v1/metrics,404,1496,Low,Normal,0.4579,Normal,Requested resources not found: /api/v1/metrics,Ukraine,Kyiv,50.45,30.52
21/May/2026:13:47:18 +0000,81.108.20.11,POST,/blog/posts,304,841,High,Anomaly,0.4986,DDoS Attempt / Flooding,IP requested 114 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:47:28 +0000,198.51.100.12,GET,/admin,401,1476,High,Anomaly,0.4591,DDoS Attempt / Flooding,IP requested 34 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:13:47:38 +0000,10.0.0.4,GET,/blog/posts,200,17564,High,Anomaly,0.4912,DDoS Attempt / Flooding,IP requested 117 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:47:48 +0000,192.168.1.15,POST,/products/items,200,1437,High,Anomaly,0.4677,DDoS Attempt / Flooding,IP requested 103 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:47:58 +0000,81.108.20.11,GET,/js/main.js,200,7345,High,Anomaly,0.4872,DDoS Attempt / Flooding,IP requested 115 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:48:08 +0000,203.0.113.88,PUT,/api/v1/status,200,11571,High,Anomaly,0.4962,DDoS Attempt / Flooding,IP requested 97 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:48:18 +0000,81.108.20.11,GET,/favicon.ico,200,24347,High,Anomaly,0.4546,DDoS Attempt / Flooding,IP requested 116 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:13:48:28 +0000,89.248.167.15,GET,/.env,404,657,High,Anomaly,0.4392,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:13:48:38 +0000,10.0.0.4,PUT,/js/main.js,304,1144,High,Anomaly,0.4672,DDoS Attempt / Flooding,IP requested 118 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:48:48 +0000,203.0.113.88,POST,/favicon.ico,404,1282,High,Anomaly,0.4547,DDoS Attempt / Flooding,IP requested 98 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:48:58 +0000,89.248.167.15,GET,/favicon.ico,200,764,High,Anomaly,0.4344,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:13:49:08 +0000,10.0.0.4,GET,/api/v1/status,304,1425,High,Anomaly,0.4659,DDoS Attempt / Flooding,IP requested 119 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:49:18 +0000,10.0.0.4,GET,/images/logo.png,304,586,High,Anomaly,0.4737,DDoS Attempt / Flooding,IP requested 120 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:49:28 +0000,10.0.0.4,GET,/js/main.js,200,22111,High,Anomaly,0.4862,DDoS Attempt / Flooding,IP requested 121 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:13:49:38 +0000,122.164.48.9,PUT,/css/styles.css,200,3689,High,Anomaly,0.4651,DDoS Attempt / Flooding,IP requested 127 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:13:49:48 +0000,192.168.1.15,GET,/products/items,200,6171,High,Anomaly,0.4693,DDoS Attempt / Flooding,IP requested 104 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:13:49:58 +0000,185.220.101.5,GET,/.env,404,215,Medium,Anomaly,0.4386,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/.env' resulting in HTTP 404.,United States,Washington,47.75,-120.74
21/May/2026:13:50:08 +0000,203.0.113.88,PUT,/about.html,200,15921,High,Anomaly,0.4428,DDoS Attempt / Flooding,IP requested 99 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:13:50:18 +0000,185.220.101.5,POST,/favicon.ico,200,22828,Low,Normal,0.4471,Normal,Normal HTTP request flow.,United States,Washington,47.75,-120.74
21/May/2026:13:50:28 +0000,185.220.101.5,POST,/favicon.ico,200,15829,Low,Normal,0.459,Normal,Normal HTTP request flow.,United States,Washington,47.75,-120.74
